input,target_intent,product_title,is_new
Bố mẹ em cần tìm một chiếc ly dựng nước mới cứng khoảng 20 tỏi giúp mình nha,keyword: ly dựng nước | condition: mới | budget: 20000000,ly dựng nước,True
Tài chính 20 triệu cần tìm tai nghe lenovo th30 cũ hàng lướt đi dã ngoại cuối tuần cùng công ty hóng gió biển với ạ,keyword: laptop | condition: cũ | budget: 20000000,tai nghe lenovo th30 cũ,False
Cho con xem youtube với học tiếng anh online bé nhà em muốn kiếm một bé loa nhật bass 25 like new giúp em với,keyword: loa | condition: cũ | budget: 0,loa nhật bass 25,False
Ai có tai nghe mới tinh để phòng khách nhìn cho sang pass lại em,keyword: tai nghe | condition: mới | budget: 0,tai nghe bluetooth,True
Có bác nào xin thông tin móc khóa mới 100% để sạc siêu tốc cho điện thoại đi phượt khoảng 22 củ ad ơi,keyword: móc khóa | condition: mới | budget: 22000000,móc khóa,True
Góc tìm đồ kiếm giùm em màn hình edra hàng lướt đi làm văn phòng hàng ngày nhé,keyword: màn hình | condition: cũ | budget: 0,màn hình edra,False
Có ai pass lại chuột đập hộp cho chuyến đi du lịch biển sắp tới chụp hình cho xinh khoảng 14 triệu không ạ,keyword: chuột | condition: mới | budget: 14000000,chuột inphic b2 (có dây),True
Góc tìm đồ em cần mua tai nghe lenovo th30 cũ đẹp ken khoảng 24 tr về cho bé tập tô vẽ đỡ nghịch điện thoại ạ,keyword: laptop | condition: cũ | budget: 24000000,tai nghe lenovo th30 cũ,False
Mình pass lại móc khóa hàng new dưới 400 ngàn ạ,keyword: móc khóa | condition: mới | budget: 400000,móc khóa,True
Đi phượt sạc nhanh cho cả iPhone và Samsung có shop nào cần tìm mua tai nghe đập hộp inbox em nha,keyword: tai nghe | condition: mới | budget: 0,tai nghe bluetooth,True
Bố mẹ em đang cần mua gấp bàn phím ziyou lang mới tinh để mang đi làm hàng ngày đựng đồ cá nhân khoảng 600 ngàn nha shop,keyword: bàn phím | condition: mới | budget: 600000,bàn phím ziyou lang,True
Cho chuyến đi du lịch biển sắp tới chụp hình cho xinh góc tìm đồ muốn sắm loa bluetooth khoảng 22 tỏi đập hộp ad ơi,keyword: loa | condition: mới | budget: 22000000,loa bluetooth,True
Ai có chuột đập hộp để in đơn hàng từ điện thoại cho shop online pass lại em tầm 21 tr được không shop,keyword: chuột | condition: mới | budget: 21000000,chuột inphic b2 (có dây),True
Để trang trí bàn làm việc cho đẹp có shop nào muốn sắm điện thoại hàng lướt nhé,keyword: điện thoại | condition: cũ | budget: 0,iphone 7,False
Có ae nào tìm mua móc khóa mới cứng cho con xem youtube với học tiếng anh online tầm 26 triệu ad ơi,keyword: móc khóa | condition: mới | budget: 26000000,móc khóa,True
Ai có tủ lạnh pin trâu để phòng bếp cho tiện ăn cơm gia đình pass lại em dưới 11 củ được không shop,keyword: tủ lạnh | condition: cũ | budget: 11000000,tủ lạnh samsung rt22farbdsa,False
Nhà em muốn tìm remote điều hòa casper mới tinh đi dã ngoại cuối tuần cùng công ty hóng gió biển hú em,keyword: remote điều hòa casper | condition: mới | budget: 0,remote điều hòa casper,True
Tài chính 11 tỏi cần tìm gối mới tinh để sạc siêu tốc cho điện thoại đi phượt nha,keyword: gối | condition: mới | budget: 11000000,gối,True
Muốn kiếm một bé chuột nguyên seal về dùng cho cả nhà khoảng 24 triệu để lại em,keyword: chuột | condition: mới | budget: 24000000,chuột inphic b2 (có dây),True
Ai có remote điều hòa casper mới 100% để in đơn hàng từ điện thoại cho shop online pass lại em dưới 21 củ không ạ,keyword: remote điều hòa casper | condition: mới | budget: 21000000,remote điều hòa casper,True
Cu nhà em dư dùng nhượng lại chuột mới cứng để lại em,keyword: chuột | condition: mới | budget: 0,chuột inphic b2 (có dây),True
Tài chính 23 tr cần tìm bàn phím ziyou lang mới tinh để đi học đại học được không ạ,keyword: bàn phím | condition: mới | budget: 23000000,bàn phím ziyou lang,True
Có ai pass lại sạc đập hộp về tự tập làm móng mỗi cuối tuần cho tiết kiệm tầm 900 k không ad ơi,keyword: sạc | condition: mới | budget: 900000,sạc dự phòng,True
Tủ lạnh samsung rt22farbdsa secondhand dưới 28 triệu để sắp xếp lại đống giày dép ở cửa ra vào giúp em với,keyword: tủ lạnh | condition: cũ | budget: 28000000,tủ lạnh samsung rt22farbdsa,False
Sạc dự phòng mới tinh khoảng 900 nghìn để mang đi làm hàng ngày đựng đồ cá nhân được không ạ,keyword: sạc | condition: mới | budget: 900000,sạc dự phòng,True
Có ai pass lại loa mới cứng đi dã ngoại cuối tuần cùng công ty hóng gió biển tầm 900 ngàn không được không shop,keyword: loa | condition: mới | budget: 900000,loa bluetooth,True
Có shop nào có hàng laptop pin trâu tầm 19 triệu được không ạ,keyword: laptop | condition: cũ | budget: 19000000,tai nghe lenovo th30 cũ,False
Có ai pass lại remote điều hòa casper mới tinh cho con tập chơi guitar bấm nhẹ không đau tay tầm 700 nghìn không nhé,keyword: remote điều hòa casper | condition: mới | budget: 700000,remote điều hòa casper,True
Có ai pass lại ser mới 100% cho con gái đi học cấp 3 đỡ mỏi chân khoảng 13 tr không được không shop,keyword: ser | condition: mới | budget: 13000000,ser,True
Đi làm văn phòng hàng ngày tớ muốn mua thanh lý tai nghe bluetooth dưới 300 ngàn mới cứng giúp em với,keyword: tai nghe | condition: mới | budget: 300000,tai nghe bluetooth,True
Ai có sạc điện thoại mới tinh cho người già bị tiểu đường ở nhà ăn pass lại em khoảng 13 tỏi nha,keyword: điện thoại | condition: mới | budget: 13000000,sạc điện thoại,True
Có ai pass lại ly dựng nước mới cứng để in đơn hàng từ điện thoại cho shop online tầm 400 nghìn không với ạ,keyword: ly dựng nước | condition: mới | budget: 400000,ly dựng nước,True
Để sạc siêu tốc cho điện thoại đi phượt ai có có hàng gấu bông tầm 700 nghìn chính hãng ad ơi,keyword: gấu bông | condition: mới | budget: 700000,gấu bông,True
Ai có điện thoại mới 100% về cho bé tập tô vẽ đỡ nghịch điện thoại pass lại em khoảng 15 triệu ad ơi,keyword: điện thoại | condition: mới | budget: 15000000,sạc điện thoại,True
Tủ lạnh samsung rt22farbdsa pin trâu tầm 11 tỏi để sạc siêu tốc cho điện thoại đi phượt ad ơi,keyword: tủ lạnh | condition: cũ | budget: 11000000,tủ lạnh samsung rt22farbdsa,False
Có shop nào có hàng loa nhật bass 25 dùng tốt khoảng 13 củ nha,keyword: loa | condition: cũ | budget: 13000000,loa nhật bass 25,False
Tài chính 21 tỏi cần tìm màn hình dùng tốt để mang đi phượt bền bỉ chống va đập cho e xin giá,keyword: màn hình | condition: cũ | budget: 21000000,màn hình edra,False
Góc tìm đồ em cần mua gối mới tinh dưới 28 tr đi dã ngoại cuối tuần cùng công ty hóng gió biển ạ,keyword: gối | condition: mới | budget: 28000000,gối,True
Bố mẹ em cần tìm mua remote điều hòa casper chính hãng tầm 23 củ inbox em nha,keyword: remote điều hòa casper | condition: mới | budget: 23000000,remote điều hòa casper,True
Để trang trí bàn làm việc cho đẹp mình đang kiếm rèm ktx dưới 29 triệu hàng new được không shop,keyword: rèm ktx | condition: mới | budget: 29000000,rèm ktx,True
Góc tìm đồ em cần mua sạc dự phòng mới cứng khoảng 13 triệu để phòng khách nhìn cho sang được không shop,keyword: sạc | condition: mới | budget: 13000000,sạc dự phòng,True
Ai có ser đập hộp để nằm mát lạnh không bị đau lưng pass lại em khoảng 300 k ạ,keyword: ser | condition: mới | budget: 300000,ser,True
Đi chạy bộ êm ái bảo vệ cổ chân anh có em nào pass lại tai nghe tầm 21 củ mới cứng ơi,keyword: tai nghe | condition: mới | budget: 21000000,tai nghe bluetooth,True
Chuột đập hộp tầm 20 triệu để phòng bếp cho tiện ăn cơm gia đình để lại em,keyword: chuột | condition: mới | budget: 20000000,chuột máy tính,True
Có ai pass lại quạt senko l1638 nguyên seal cho bé 2 tuổi phát triển tư duy hình khối tầm 30 tỏi không với ạ,keyword: quạt | condition: mới | budget: 30000000,quạt senko l1638,True
Em xin thông tin rèm ktx chính hãng cho con gái đi học cấp 3 đỡ mỏi chân khoảng 23 tỏi được không ạ,keyword: rèm ktx | condition: mới | budget: 23000000,rèm ktx,True
Em cần tìm mua lại loa nhật bass 25 đẹp ken ad ơi,keyword: loa | condition: cũ | budget: 0,loa nhật bass 25,False
Mọi người ơi đang kiếm em chó mới 99% đi chạy bộ êm ái bảo vệ cổ chân dưới 21 triệu ơi,keyword: em chó | condition: cũ | budget: 21000000,em chó,False
Chuột hàng new dưới 29 tỏi đi dã ngoại cuối tuần cùng công ty hóng gió biển với ạ,keyword: chuột | condition: mới | budget: 29000000,chuột inphic b2 (có dây),True
Ai có laptop lenovo ideapad flex 5i used để sạc siêu tốc cho điện thoại đi phượt pass lại em dưới 30 triệu hén,keyword: laptop | condition: cũ | budget: 30000000,laptop lenovo ideapad flex 5i,False
Về cho bé tập tô vẽ đỡ nghịch điện thoại mình đang kiếm bàn phím ziyou lang dưới 17 củ mới tinh giúp em với,keyword: bàn phím | condition: mới | budget: 17000000,bàn phím ziyou lang,True
Để mang đi phượt bền bỉ chống va đập bố mẹ em đang kiếm loa khoảng 700 k còn nguyên zin với ạ,keyword: loa | condition: cũ | budget: 700000,loa nhật bass 25,False
Đi làm văn phòng hàng ngày bé nhà mình có bán không tủ lạnh khoảng 300 ngàn cũ ad ơi,keyword: tủ lạnh | condition: cũ | budget: 300000,tủ lạnh samsung rt22farbdsa,False
Về dùng cho cả nhà cu nhà em muốn kiếm một bé tai nghe bluetooth khoảng 29 tr mới tinh được không shop,keyword: tai nghe | condition: mới | budget: 29000000,tai nghe bluetooth,True
Ai có chuột máy tính mới cứng lưu giữ khoảnh khắc kỷ niệm đẹp cho gia đình pass lại em khoảng 100 nghìn hén,keyword: chuột | condition: mới | budget: 100000,chuột máy tính,True
Mình pass lại sạc dự phòng chính hãng lưu giữ khoảnh khắc kỷ niệm đẹp cho gia đình dưới 14 triệu không ạ,keyword: sạc | condition: mới | budget: 14000000,sạc dự phòng,True
Có ae nào muốn sắm laptop lenovo ideapad flex 5i 2hand về tự tập làm móng mỗi cuối tuần cho tiết kiệm dưới 15 củ nha,keyword: laptop | condition: cũ | budget: 15000000,laptop lenovo ideapad flex 5i,False
Tủ lạnh pin trâu đi chơi tennis cho người mới tập không bị đuối nha,keyword: tủ lạnh | condition: cũ | budget: 0,tủ lạnh samsung rt22farbdsa,False
Tài chính cần tìm quạt mới tinh để phòng bếp cho tiện ăn cơm gia đình giúp mình nha,keyword: quạt | condition: mới | budget: 0,quạt senko l1638,True
Góc tìm đồ em cần mua móc khóa nguyên seal tầm 600 nghìn để sắp xếp lại đống giày dép ở cửa ra vào không ạ,keyword: móc khóa | condition: mới | budget: 600000,móc khóa,True
Ai có điện thoại đập hộp để cài lại win với phần mềm văn phòng tận nhà pass lại em tầm 20 củ với ạ,keyword: điện thoại | condition: mới | budget: 20000000,sạc điện thoại,True
Có shop nào cần tìm mua lại ser nguyên seal dưới 11 tr,keyword: ser | condition: mới | budget: 11000000,ser,True
Góc tìm đồ em cần mua em chó cũ tầm 24 tr để phòng khách nhìn cho sang shop ơi,keyword: em chó | condition: cũ | budget: 24000000,em chó,False
Ai có iphone 7 like new cho bé 2 tuổi phát triển tư duy hình khối pass lại em dưới 700 nghìn hú em,keyword: điện thoại | condition: cũ | budget: 700000,iphone 7,False
Nhà em muốn mua thanh lý màn hình edra đẹp ken đi phượt sạc nhanh cho cả iPhone và Samsung dưới 25 tỏi shop ơi,keyword: màn hình | condition: cũ | budget: 25000000,màn hình edra,False
Ai có gấu bông mới cứng cho bé 2 tuổi phát triển tư duy hình khối pass lại em dưới 19 tỏi nhé,keyword: gấu bông | condition: mới | budget: 19000000,gấu bông,True
Góc tìm đồ em cần mua chuột nguyên seal tầm 24 củ để nằm mát lạnh không bị đau lưng hén,keyword: chuột | condition: mới | budget: 24000000,chuột inphic b2 (có dây),True
Tài chính 13 tr cần tìm sạc dự phòng mới tinh để trang trí bàn làm việc cho đẹp ạ,keyword: sạc | condition: mới | budget: 13000000,sạc dự phòng,True
Ai có laptop lenovo ideapad flex 5i hàng lướt đi chơi tennis cho người mới tập không bị đuối pass lại em khoảng 27 tr giúp em với,keyword: laptop | condition: cũ | budget: 27000000,laptop lenovo ideapad flex 5i,False
Góc tìm đồ tìm giúp mình ly dựng nước nguyên seal khoảng 30 củ giúp mình nha,keyword: ly dựng nước | condition: mới | budget: 30000000,ly dựng nước,True
Ai có móc khóa chính hãng cho bé 2 tuổi phát triển tư duy hình khối pass lại em khoảng 21 tr nha,keyword: móc khóa | condition: mới | budget: 21000000,móc khóa,True
